accession,contig_count,gc_percentage,genome_size
MAG-GUT49026.fa,24,38.56201321572083,2103858
MAG-GUT63198.fa,66,52.61190685023502,2019157
MAG-GUT23295.fa,56,43.97697617851832,2030940
MAG-GUT57096.fa,10,53.1118448558548,1982827
MAG-GUT19853.fa,52,55.58776541372664,2558223
MAG-GUT89279.fa,77,50.10912748723899,2149321
MAG-GUT78681.fa,91,51.533925607240285,1985005
MAG-GUT54681.fa,130,44.868223129669616,1771024
MAG-GUT3986.fa,83,55.6488259860085,2505379
MAG-GUT56545.fa,54,55.55983929666467,2749414
MAG-GUT4969.fa,27,45.840683289119696,2560673
MAG-GUT11185.fa,41,43.140640985326314,2308758
MAG-GUT50532.fa,91,51.66654534610409,2129345
MAG-GUT43425.fa,41,37.55538897774732,2842849
MAG-GUT29293.fa,47,49.32724998878014,2829803
MAG-GUT68181.fa,37,62.961330731542375,2105729
MAG-GUT21444.fa,38,37.90629567349641,1999929
MAG-GUT1906.fa,12,37.31459963297012,2864072
MAG-GUT57442.fa,44,37.521665425801814,2682269
MAG-GUT38906.fa,59,42.88517322348033,2663438
MAG-GUT78579.fa,33,56.43912029545021,2196783
MAG-GUT32575.fa,13,52.883605006942645,1942343
MAG-GUT8388.fa,94,43.13221043988488,2367574
MAG-GUT27283.fa,63,42.99161791663282,2486494
MAG-GUT63602.fa,78,52.610297766192524,2005231
MAG-GUT53019.fa,79,36.123666996857146,2454139
MAG-GUT48585.fa,112,37.75104778997317,2678972
MAG-GUT33658.fa,19,51.22440330366649,2225043
MAG-GUT70460.fa,28,27.144063816715285,1215857
MAG-GUT32588.fa,31,43.49826162094822,3088797
MAG-GUT91911.fa,44,37.43051680200257,2745268
MAG-GUT10866.fa,64,43.03418805092969,2552617
MAG-GUT60123.fa,45,50.1460827939397,2094018
MAG-GUT81205.fa,34,48.07047971726197,1894616
MAG-GUT12269.fa,151,53.43897731648364,2529502
MAG-GUT15028.fa,31,38.013665707034946,1934770
MAG-GUT88263.fa,69,54.289365778501,2196362
MAG-GUT7253.fa,53,37.34111716279136,2859261
MAG-GUT46496.fa,25,46.67983481851771,2875625
MAG-GUT90020.fa,56,42.582677676635974,1724861
MAG-GUT2660.fa,72,58.17545910169017,2248467
MAG-GUT78571.fa,42,41.77614390564179,2861097
MAG-GUT26493.fa,62,42.32683039738352,2657005
MAG-GUT70172.fa,217,38.40862964986942,1937877
MAG-GUT85677.fa,47,41.78158086693472,2012516
MAG-GUT49069.fa,66,37.610617225649726,2761324
MAG-GUT92091.fa,8,38.662954641943074,2065719
MAG-GUT74895.fa,247,47.041829029019,2555498
MAG-GUT39512.fa,47,62.177095615808796,2088002
MAG-GUT66843.fa,161,49.39524727372151,1620249
MAG-GUT6708.fa,136,47.458372623390865,1659665
MAG-GUT35547.fa,68,42.83191165486965,2672428
MAG-GUT10102.fa,93,51.53992844933507,2063992
MAG-GUT6955.fa,176,43.49224839113603,2508447
MAG-GUT25847.fa,54,41.28881632742961,2542519
MAG-GUT10717.fa,50,35.98617773097479,2628512
MAG-GUT89772.fa,15,41.11672090677499,1839045
MAG-GUT66514.fa,181,38.93049205312432,1837200
MAG-GUT62413.fa,20,51.69621104096621,1939794
MAG-GUT463.fa,13,58.623692985670914,2210190
MAG-GUT53494.fa,66,53.82485869143764,1807923
MAG-GUT60840.fa,66,41.69484014126046,2242949
MAG-GUT29111.fa,59,42.87060489995993,2682675
MAG-GUT78295.fa,46,47.36667454966958,2401792
MAG-GUT22456.fa,56,46.27712922050611,1885467
MAG-GUT1694.fa,65,43.3752292634149,3052166
MAG-GUT72127.fa,49,50.200328568276,2039150
MAG-GUT49107.fa,38,46.66762320037515,2857540
MAG-GUT88052.fa,17,62.86237075285892,2146179
MAG-GUT35943.fa,18,43.372360061847836,3097279
MAG-GUT77371.fa,52,49.2129723783464,1730816
MAG-GUT1368.fa,40,37.56282856187709,2722090
MAG-GUT85578.fa,187,43.48875426654052,2386594
MAG-GUT75834.fa,91,57.33500509331415,1896604
MAG-GUT83636.fa,242,49.46953713367894,1564577
MAG-GUT10346.fa,70,54.62709557920202,2116360
MAG-GUT68785.fa,133,42.85541888372721,3331175
MAG-GUT82831.fa,222,43.368213891613415,2511141
MAG-GUT60320.fa,60,50.237522064793794,2102331
MAG-GUT82509.fa,53,50.262100166569255,2008774
MAG-GUT24763.fa,21,61.65037119051314,2171257
MAG-GUT43534.fa,53,42.67451242453097,2669638
MAG-GUT72738.fa,24,51.52321353081015,2185708
MAG-GUT41860.fa,43,43.45941637419793,2978381
MAG-GUT83592.fa,227,49.46459593627887,2101030
MAG-GUT38547.fa,92,40.555525933115916,2756919
MAG-GUT14383.fa,117,60.38987944914989,2314459
MAG-GUT36712.fa,32,51.37972970814595,2191335
MAG-GUT57416.fa,77,43.744513838020495,1803401
MAG-GUT1148.fa,120,63.32482139640629,2481613
MAG-GUT67120.fa,62,62.86820042902876,2046949
MAG-GUT58896.fa,227,54.38655602470715,1964776
MAG-GUT32169.fa,26,55.15063428540804,2500294
MAG-GUT47180.fa,113,49.35578939588511,2164820
MAG-GUT10374.fa,209,33.96326918554307,1845426
MAG-GUT24122.fa,109,43.30446668607975,2424482
MAG-GUT12945.fa,270,60.642525379796176,2289715
MAG-GUT83851.fa,346,40.42980586777001,2166513
MAG-GUT21385.fa,65,43.11313795993512,2487715
MAG-GUT68086.fa,153,38.75088030082654,1978017
MAG-GUT44961.fa,52,63.01005545039741,2097370
MAG-GUT69640.fa,143,47.47045589249211,1653460
MAG-GUT49604.fa,145,39.02692528508235,1882877
MAG-GUT37378.fa,150,46.915238148259995,1778241
MAG-GUT1914.fa,14,37.29971099428108,2859805
MAG-GUT7042.fa,127,55.917049546752764,2665543
MAG-GUT48190.fa,24,38.57122713011598,2042424
MAG-GUT9744.fa,22,60.578893801589196,2283424
MAG-GUT1318.fa,28,37.40604842051559,2787207
MAG-GUT37563.fa,85,44.98270090832787,2488859
MAG-GUT1287.fa,55,63.3923029868248,2460305
MAG-GUT68145.fa,53,62.71120358377217,2141654
MAG-GUT76906.fa,46,47.310985973745936,1721486
MAG-GUT69285.fa,19,53.20908993479271,1903468
MAG-GUT26205.fa,78,57.412303192776726,2156806
MAG-GUT11153.fa,56,60.206992440279706,2408687
MAG-GUT36733.fa,30,43.77714852950973,3347557
MAG-GUT374.fa,53,42.53646041050623,2359477
MAG-GUT20976.fa,82,43.23104293058571,2549115
MAG-GUT57727.fa,67,41.65492914841353,2215829
MAG-GUT151.fa,45,58.560858081247524,2127351
MAG-GUT91736.fa,30,37.39772496853428,2737105
MAG-GUT38177.fa,89,36.637177015539486,3091480
MAG-GUT90995.fa,30,42.26220594987126,1877486
MAG-GUT92111.fa,34,37.49981742016149,2738528
MAG-GUT13646.fa,89,58.13337473798617,2254175
MAG-GUT89309.fa,99,32.53454204760728,1942560
MAG-GUT4979.fa,39,59.99491370481616,2618802
MAG-GUT29414.fa,51,62.603558176402416,1787039
MAG-GUT36037.fa,21,36.615052968988984,1775756
MAG-GUT16156.fa,94,57.79436740585413,2228032
MAG-GUT18233.fa,62,54.51378534185558,2105860
MAG-GUT54489.fa,172,51.7090021731871,2093239
MAG-GUT8457.fa,5,53.30505199504626,1922587
MAG-GUT63164.fa,127,55.09186001744837,2264968
MAG-GUT46165.fa,90,39.052034925139765,1902011
MAG-GUT308.fa,19,43.84373065247689,1833245
MAG-GUT24657.fa,223,49.88110580485883,1913466
MAG-GUT83028.fa,37,53.789482485980955,1889572
MAG-GUT15497.fa,82,40.769569721601115,2559924
MAG-GUT69434.fa,16,58.916206366873666,2307192
MAG-GUT2841.fa,98,57.06519458937328,2073623
MAG-GUT29870.fa,58,41.840781626623055,2741053
MAG-GUT31580.fa,33,42.93090455265251,2592906
MAG-GUT75677.fa,238,61.176208563619504,2065365
MAG-GUT82014.fa,41,51.43835776250274,2142930
MAG-GUT19573.fa,44,42.952091565281094,2497890
MAG-GUT89290.fa,65,50.348031267453855,2032145
MAG-GUT91702.fa,45,38.58783674543448,3853393
MAG-GUT435.fa,14,59.009268841162395,2323052
MAG-GUT60466.fa,66,50.21311791164841,2206525
MAG-GUT49609.fa,37,37.62210958177539,2662158
MAG-GUT87941.fa,99,38.09603938997849,2507846
MAG-GUT92066.fa,73,37.450333265965426,2924241
MAG-GUT71501.fa,83,51.52015082522612,2059072
MAG-GUT46931.fa,8,38.620204207995684,2065639
MAG-GUT10881.fa,20,38.245740195863156,1821680
MAG-GUT44736.fa,42,58.63888691689277,2310124
MAG-GUT12744.fa,37,59.55383648330287,2271768
MAG-GUT68968.fa,166,59.93510733053754,1816538
MAG-GUT50132.fa,104,45.84555989482885,1724047
MAG-GUT88811.fa,316,59.06162257083389,2532968
MAG-GUT91735.fa,12,58.75093501512385,2169751
MAG-GUT19215.fa,33,45.289296082726665,1852462
MAG-GUT3880.fa,82,54.53335458865014,2101435
MAG-GUT90581.fa,34,37.574390230360684,1530947
MAG-GUT90168.fa,16,38.48594723844616,2040880
MAG-GUT43216.fa,30,50.35674910820308,1648077
MAG-GUT1875.fa,14,37.32146589623937,2865769
MAG-GUT78377.fa,27,52.20957402134151,2043154
MAG-GUT51559.fa,70,54.56838066985444,2464834
MAG-GUT57392.fa,109,62.60687136033908,1690233
MAG-GUT19290.fa,54,40.93686026280962,2420916
MAG-GUT79219.fa,36,59.125691159634876,1929547
MAG-GUT13734.fa,123,60.34526647549623,2431687
MAG-GUT89941.fa,42,37.48419643750935,1618306
MAG-GUT12691.fa,64,58.7812966157236,1989672
MAG-GUT49315.fa,22,37.60685089644774,2636852
MAG-GUT2847.fa,221,43.50887073115115,2968921
MAG-GUT49356.fa,180,37.862777337493064,2686393
MAG-GUT10617.fa,36,42.99983541964731,2454728
MAG-GUT13150.fa,134,43.55422606548468,3045445
MAG-GUT46630.fa,183,43.14686782889915,2443401
MAG-GUT78632.fa,41,36.64017047934479,1947450
MAG-GUT81123.fa,52,43.628778705052476,2929972
MAG-GUT64457.fa,46,58.78139705432989,2209005
MAG-GUT31018.fa,43,38.1243416000634,1905187
MAG-GUT15914.fa,16,53.199243245718286,1921892
MAG-GUT2203.fa,56,50.24268974137141,2037787
MAG-GUT79180.fa,133,46.68101267301353,1883451
MAG-GUT48995.fa,7,60.06862015823923,2528703
MAG-GUT3233.fa,54,37.50042177008469,2845152
MAG-GUT5563.fa,26,53.72901080268255,1829453
MAG-GUT27127.fa,115,50.451180168077116,2549425
MAG-GUT57765.fa,104,54.601468994081614,2023017
MAG-GUT3561.fa,71,37.65762405164914,2589627
MAG-GUT51497.fa,66,43.125366035678134,2428042
MAG-GUT37559.fa,73,48.632608222409786,1832869
MAG-GUT55743.fa,92,53.1130366817408,2282498
MAG-GUT29001.fa,47,50.59857409737314,1940946
MAG-GUT15026.fa,42,35.89786036978968,2603534
MAG-GUT5525.fa,40,53.64756229877774,1918898
MAG-GUT45858.fa,41,44.07559202702724,1860937
MAG-GUT58014.fa,60,37.76447779418549,2761574
MAG-GUT71866.fa,96,42.801145683162694,2779477
MAG-GUT57924.fa,68,38.53365303040199,2740511
MAG-GUT11426.fa,56,43.39243494170441,3052032
MAG-GUT19064.fa,182,38.956051174259265,1979120
MAG-GUT35626.fa,38,41.86156873377399,2806837
MAG-GUT15089.fa,84,54.828178997017,1928926
MAG-GUT2139.fa,33,30.015136365714167,1553213
MAG-GUT10181.fa,51,33.79651219240385,2090769
MAG-GUT25621.fa,92,40.497555970810296,2596532
MAG-GUT61708.fa,31,56.16336044489285,2957656
MAG-GUT61637.fa,224,55.58653631571019,2675137
MAG-GUT28018.fa,63,49.29603025906979,1702630
MAG-GUT1198.fa,39,39.063307214091765,2011161
MAG-GUT1270.fa,25,40.716842836025954,3086897
MAG-GUT16398.fa,94,52.087939001825426,2008847
MAG-GUT84361.fa,53,48.69442168603959,1856457
MAG-GUT18577.fa,36,51.379907930149734,2149455
MAG-GUT7088.fa,14,38.43235475618624,2070966
MAG-GUT22547.fa,50,42.98799224960387,2684766
MAG-GUT26587.fa,69,43.49074626192032,2304258
MAG-GUT4440.fa,205,41.2547847920019,2368964
MAG-GUT11566.fa,85,51.73180549710439,2086262
MAG-GUT91259.fa,16,63.44034386950088,2559343
MAG-GUT68810.fa,44,38.669723341098376,2053648
MAG-GUT39136.fa,78,49.09552472884097,2342629
MAG-GUT35070.fa,46,42.96253987452939,2678715
MAG-GUT11934.fa,33,59.54776449335647,2103550
MAG-GUT35760.fa,114,35.93883132573393,2617222
MAG-GUT91873.fa,22,39.00184037558685,1996875
MAG-GUT58856.fa,43,36.475915879804866,1829525
MAG-GUT5577.fa,41,43.12276487934664,2403953
MAG-GUT71208.fa,66,43.17536713768819,2400598
MAG-GUT14159.fa,59,51.24468236772582,2272628
MAG-GUT1959.fa,18,37.685688715019886,2709575
MAG-GUT24616.fa,74,55.569310572091,2719008
MAG-GUT1877.fa,20,63.54519763744487,2476302
MAG-GUT53142.fa,74,48.91430004039166,1794925
MAG-GUT11526.fa,73,59.1306353653141,2063553
MAG-GUT317.fa,37,43.49749825893682,3283913
MAG-GUT89255.fa,95,32.597685636449974,2000550
MAG-GUT88359.fa,48,53.49403875727919,1874693
MAG-GUT44212.fa,77,46.909660233811515,1661937
MAG-GUT91131.fa,125,37.95650481750439,2633625
MAG-GUT89836.fa,96,32.542393105264935,1977857
MAG-GUT91835.fa,38,63.415725746758945,2614197
MAG-GUT59716.fa,18,53.83589252119664,1834371
MAG-GUT12533.fa,84,58.27355676611445,2181178
MAG-GUT83203.fa,44,41.48561801488808,2520271
MAG-GUT60783.fa,76,53.39574602712278,2389578
MAG-GUT30268.fa,51,42.98317524732289,2575075
MAG-GUT21972.fa,25,51.391934550918826,2093597
MAG-GUT3853.fa,84,61.61960285150685,2503799
MAG-GUT26238.fa,44,38.17988708379249,2383006
MAG-GUT12267.fa,58,46.71082004641997,1850066
MAG-GUT1895.fa,14,37.313470335489065,2865697
MAG-GUT86341.fa,57,49.26168306770016,1756495
MAG-GUT43378.fa,93,49.61120089169977,2576652
MAG-GUT38485.fa,18,38.071820352084096,1865293
MAG-GUT50936.fa,49,49.15471108171487,1663100
MAG-GUT17028.fa,57,38.72739344394016,2128199
MAG-GUT43155.fa,63,51.04686789841784,2211215
MAG-GUT34834.fa,43,43.25523939090192,2365399
MAG-GUT89246.fa,26,42.20388927099258,1938101
MAG-GUT43691.fa,71,47.30054224415698,1746999
MAG-GUT14027.fa,110,44.90384912487616,3042198
MAG-GUT91320.fa,14,37.364050742599794,2714248
MAG-GUT1880.fa,15,37.2960861582208,2852798
MAG-GUT82160.fa,55,50.192141524760814,2077375
MAG-GUT91117.fa,16,38.555593324561585,2094604
MAG-GUT23890.fa,47,47.244697957069235,2488239
MAG-GUT86544.fa,30,51.62180944951251,2113781
MAG-GUT43623.fa,36,58.885938521139614,2208011
MAG-GUT41097.fa,224,45.017299452278614,2378399
MAG-GUT10612.fa,51,42.57411773049806,2650749
MAG-GUT73749.fa,53,47.57432409101895,2432724
MAG-GUT7031.fa,118,50.530209957630454,2031648
MAG-GUT74622.fa,198,46.1125944979194,2175577
MAG-GUT84116.fa,77,42.28460653172216,2299118
MAG-GUT7570.fa,53,43.0770157811945,2522496
MAG-GUT91762.fa,35,37.4456290223748,2784114
MAG-GUT44000.fa,14,38.52955506887268,2015458
MAG-GUT70414.fa,95,28.49077515059285,1717047
MAG-GUT90630.fa,153,37.80295050420369,2632567
MAG-GUT21122.fa,43,53.77083396435268,1815845
MAG-GUT41616.fa,20,51.27680735806263,2269293
MAG-GUT60077.fa,25,50.21117944479556,1974624
MAG-GUT60874.fa,51,50.603489979394276,2724486
MAG-GUT49545.fa,102,39.136286768132734,1877475
MAG-GUT59472.fa,50,62.98055131147824,2142201
MAG-GUT6856.fa,105,58.259581253472405,2327279
MAG-GUT49583.fa,89,38.865094441518124,1953537
MAG-GUT27144.fa,29,51.54914393861865,2159483
MAG-GUT23449.fa,65,43.296028382070446,2468037
MAG-GUT40028.fa,67,45.07629049352772,2662586
MAG-GUT13170.fa,192,58.02017656712858,2255686
MAG-GUT8529.fa,67,54.2492070765913,1774131
MAG-GUT27169.fa,115,50.50547703321375,2503180
MAG-GUT18429.fa,19,62.488429664989276,2296822
MAG-GUT90977.fa,15,38.55722497435244,2094741
MAG-GUT58437.fa,45,36.51919362791538,1831363
MAG-GUT68780.fa,138,47.618734472302634,1657522
MAG-GUT1315.fa,132,38.022233100540895,2484044
MAG-GUT11531.fa,59,42.99554920619017,2315542
MAG-GUT63219.fa,77,52.64188436340979,1993331
MAG-GUT4247.fa,88,44.7161465473038,1827369
MAG-GUT52709.fa,203,55.122855057051126,1583492
MAG-GUT9618.fa,36,46.06138553889742,2743871
MAG-GUT58432.fa,36,51.37420872787886,2196937
MAG-GUT59628.fa,40,43.30836333419343,2197437
MAG-GUT66701.fa,40,43.45462616222661,3093093
MAG-GUT49445.fa,58,46.632334627912364,2841078
MAG-GUT77900.fa,24,47.11423555058818,2404129
MAG-GUT66953.fa,142,38.71880984481342,1975944
MAG-GUT1049.fa,10,39.01913891312883,1979057
MAG-GUT91584.fa,46,31.9932554256804,2293399
MAG-GUT44522.fa,90,44.03680143500779,1805147
MAG-GUT469.fa,54,58.8956181043366,2119448
MAG-GUT7701.fa,202,51.3980675243494,2119354
MAG-GUT56517.fa,45,42.99280925616111,2556481
MAG-GUT56882.fa,33,43.386514326308316,2027040
MAG-GUT77996.fa,11,53.513388725542384,1953584
MAG-GUT10512.fa,32,52.11599312729162,2102228
MAG-GUT77514.fa,109,51.2510283600384,1806274
MAG-GUT1276.fa,23,40.7150836974585,3084562
MAG-GUT90090.fa,26,32.39970102605911,1562678
MAG-GUT67975.fa,13,58.716897092473275,2208303
MAG-GUT69117.fa,18,58.71194510051887,2258382
MAG-GUT90475.fa,35,37.58954807220989,1525996
MAG-GUT7751.fa,42,26.86875531235812,1171796
MAG-GUT75063.fa,10,38.18806058627444,1862336
MAG-GUT25048.fa,45,50.29857169755494,1933204
MAG-GUT80385.fa,254,50.904156648355745,1783817
MAG-GUT48976.fa,95,37.62757359607966,2762817
MAG-GUT8083.fa,30,41.82095693144867,2079522
MAG-GUT90108.fa,19,38.55575919894112,2093529
MAG-GUT722.fa,28,43.49538049772242,2642276
MAG-GUT8165.fa,61,37.86324455580601,2067340
MAG-GUT91496.fa,59,37.612625497817255,2569467
MAG-GUT2061.fa,122,38.96310715739752,1999358
MAG-GUT43110.fa,58,43.34470085773705,3209142
MAG-GUT14116.fa,76,58.41011549568831,1984836
MAG-GUT48773.fa,441,40.318919840775905,2925939
MAG-GUT23266.fa,94,44.89279704213314,2586729
MAG-GUT47723.fa,32,32.01210283605789,2365396
MAG-GUT459.fa,18,58.66924984713893,2183355
MAG-GUT6968.fa,170,43.546459503730915,2438274
MAG-GUT43773.fa,67,30.581567493725576,1573850
MAG-GUT38587.fa,65,44.90790106506735,2432710
MAG-GUT90107.fa,130,37.78909841971135,2728742
MAG-GUT79013.fa,16,53.70864053963634,1802399
MAG-GUT58180.fa,101,41.92506474132673,2277139
MAG-GUT28252.fa,50,43.02535251902341,2495610
MAG-GUT23691.fa,38,35.93052688371595,2613385
MAG-GUT24184.fa,39,50.15880422481109,2327394
MAG-GUT9692.fa,50,43.6808152922403,2104963
MAG-GUT85763.fa,49,43.475465023369026,2301551
MAG-GUT62393.fa,49,56.25297746919416,2909350
MAG-GUT72585.fa,51,48.835733131803295,1810152
MAG-GUT48077.fa,83,43.490804481747716,3261317
MAG-GUT1029.fa,28,37.57407660922127,2834228
MAG-GUT65576.fa,29,29.42050547646956,1615822
MAG-GUT44851.fa,66,38.65583374785829,2062602
MAG-GUT48218.fa,35,40.67742131955793,1953821
MAG-GUT58695.fa,76,27.00534867488258,1236381
MAG-GUT1157.fa,24,63.380026294929635,2509229
MAG-GUT83946.fa,59,55.29243765116403,2519614
MAG-GUT28099.fa,22,51.48699590461453,2186119
MAG-GUT80771.fa,54,50.118502040241,2213464
MAG-GUT43633.fa,182,51.709890152161734,2079695
MAG-GUT88257.fa,40,51.5453181244737,2593576
MAG-GUT38016.fa,51,57.52121797673738,2381589
MAG-GUT56776.fa,50,46.872971392139746,2241377
MAG-GUT40033.fa,64,29.339860800534957,1630035
MAG-GUT59296.fa,42,57.67744203228359,2093881
MAG-GUT2250.fa,64,29.54086861090437,1953602
MAG-GUT86370.fa,215,42.2135673759965,2321628
MAG-GUT42537.fa,107,40.52223726017928,2922235
MAG-GUT10928.fa,60,62.794342090918995,1687832
MAG-GUT91278.fa,134,38.98828317654054,1735624
MAG-GUT49005.fa,93,31.928330473756837,2322605
MAG-GUT13478.fa,110,36.13381444124596,2472349
MAG-GUT29076.fa,25,48.17871568670846,1762218
MAG-GUT15156.fa,57,43.21488981297334,2488950
MAG-GUT11540.fa,42,53.21092229821577,2618936
MAG-GUT15880.fa,52,37.447297605535596,2924203
MAG-GUT68537.fa,101,46.755699388863846,2788413
MAG-GUT32970.fa,99,44.95652083238081,2493378
MAG-GUT91887.fa,37,31.923038027783917,2402901
MAG-GUT5486.fa,27,60.52746132277104,2294955
MAG-GUT48852.fa,41,63.440387064164796,2461194
MAG-GUT44662.fa,11,38.64668017156184,2134041
MAG-GUT75478.fa,54,47.31676432424323,1693161
MAG-GUT89315.fa,68,50.351007482898154,2039985
MAG-GUT40499.fa,121,49.454031158292416,1660168
MAG-GUT38840.fa,117,36.69389917575178,1787447
MAG-GUT83214.fa,114,41.66490329851188,2466870
MAG-GUT86935.fa,79,54.24121309844418,2156989
MAG-GUT49516.fa,191,39.755680895672,1699908
MAG-GUT12481.fa,64,47.40216685823051,1714833
MAG-GUT89747.fa,20,32.30696574200415,1452566
MAG-GUT25404.fa,72,38.12335442973765,1872831
MAG-GUT60274.fa,43,47.81110144066224,1988877
MAG-GUT4564.fa,74,52.193320632461905,2024533
MAG-GUT67689.fa,144,47.35121417020333,1685678
MAG-GUT431.fa,13,58.712838895491196,2271091
MAG-GUT29494.fa,25,62.49103997036519,1911266
MAG-GUT71347.fa,65,29.612365533835604,1774610
MAG-GUT43698.fa,35,39.03983355672814,1886048
MAG-GUT4260.fa,43,55.35772277678751,2722052
MAG-GUT61416.fa,102,50.829984864412246,2426731
MAG-GUT53548.fa,27,51.69009877055662,2105587
MAG-GUT68872.fa,202,38.90140329166158,1932884
MAG-GUT34724.fa,57,53.75663619506613,2032603
MAG-GUT91568.fa,35,37.5663031978309,2801524
MAG-GUT58937.fa,11,37.95786116247923,1957007
MAG-GUT49118.fa,302,38.21040079297965,2335495
MAG-GUT418.fa,37,58.854017851765306,2075425
MAG-GUT14257.fa,223,36.44765189429862,2464263
MAG-GUT984.fa,242,37.70264245764773,2368704
MAG-GUT3484.fa,81,41.093923449819634,2894389
MAG-GUT56417.fa,43,43.31067097316694,3068230
MAG-GUT1908.fa,14,37.3166441287744,2866284
MAG-GUT44104.fa,35,37.388449801207194,1765909
MAG-GUT47124.fa,166,43.21626622051467,2371688
MAG-GUT42774.fa,34,45.512266744776234,2154239
MAG-GUT23809.fa,245,56.242938336878865,2394089
MAG-GUT32544.fa,25,26.765837183184342,1215415
MAG-GUT90615.fa,13,41.11477767056244,1841569
MAG-GUT42485.fa,106,52.97962529472757,2003121
MAG-GUT90127.fa,162,37.850123028876745,2611582
MAG-GUT50219.fa,48,57.68170927213697,2007919
MAG-GUT44112.fa,157,46.39944318909372,2797359
MAG-GUT78358.fa,24,42.054384945020225,2667981
MAG-GUT90963.fa,55,42.361806234083076,1841201
MAG-GUT16496.fa,76,48.05834708768874,1933327
MAG-GUT43648.fa,111,43.35355771121389,3066761
MAG-GUT9681.fa,30,50.68970876840109,2721511
MAG-GUT32106.fa,46,54.64281844369798,1956484
MAG-GUT1511.fa,28,37.49133101345441,2781467
MAG-GUT90694.fa,31,32.57780040504231,1867953
MAG-GUT87142.fa,41,53.86015579143159,1836558
MAG-GUT60838.fa,21,51.69382922017368,2114676
MAG-GUT37389.fa,91,49.070759927481454,2207987
MAG-GUT13441.fa,24,43.18157815344779,2376613
MAG-GUT1529.fa,29,63.31125662700495,2566959
MAG-GUT37024.fa,33,62.20718709862819,1823434
MAG-GUT90109.fa,63,50.352078335952086,2030230
MAG-GUT2776.fa,48,43.03171706791898,2611906
MAG-GUT1197.fa,32,37.46044507310073,2915566
MAG-GUT71840.fa,47,35.99243263377672,2550425
MAG-GUT38625.fa,54,40.524816345407004,2698544
MAG-GUT48673.fa,162,37.56486175840515,2906759
MAG-GUT22670.fa,191,55.33832589779967,2651009
MAG-GUT9016.fa,24,59.32510750222452,2040888
MAG-GUT42662.fa,94,29.972320131364576,2177756
MAG-GUT21377.fa,80,41.350946716601854,2425277
MAG-GUT10541.fa,73,41.65263557700613,2535441
MAG-GUT89317.fa,132,37.79762504640442,2728727
MAG-GUT5258.fa,31,36.16361714699873,1553578
MAG-GUT26496.fa,23,41.342868733356106,2558746
MAG-GUT26303.fa,100,64.49297117829896,2944448
MAG-GUT16720.fa,33,45.4169400173635,1781899
MAG-GUT29189.fa,56,50.164278128109885,2032833
MAG-GUT49003.fa,87,38.91632675786808,1939736
MAG-GUT22684.fa,50,42.90220450830613,2562204
MAG-GUT48763.fa,51,63.33594925315239,2670826
MAG-GUT40857.fa,228,52.66782284206256,1991624
MAG-GUT15989.fa,152,53.777912368902605,2552587
MAG-GUT2867.fa,314,43.55738274710747,2914491
MAG-GUT70620.fa,39,29.43601484132788,1632738
MAG-GUT48834.fa,55,37.78275073657043,2800479
MAG-GUT35231.fa,61,59.367817846855374,1964940
MAG-GUT68111.fa,139,38.15262609389725,2565826
MAG-GUT69229.fa,90,58.905858560347056,2153908
MAG-GUT91276.fa,41,38.76285638623096,2054232
MAG-GUT47808.fa,58,42.537998407600575,2794525
MAG-GUT62658.fa,19,43.440412481508375,3119655
MAG-GUT63279.fa,66,58.66678378140983,2220045
MAG-GUT10345.fa,100,36.20370461188379,2446896
MAG-GUT43269.fa,44,46.907428769046305,1758084
MAG-GUT7291.fa,18,32.0492688934936,1653863
MAG-GUT40486.fa,50,42.96489703452569,2563772
MAG-GUT36136.fa,14,38.67395508830391,2045436
MAG-GUT23608.fa,106,36.00605463444919,2886384
MAG-GUT48654.fa,119,38.933435783003176,1900120
MAG-GUT68570.fa,123,38.59014302124729,2008303
MAG-GUT464.fa,20,58.80043042854125,2220113
MAG-GUT26088.fa,45,41.95272208556188,2353361
MAG-GUT89164.fa,14,41.11476100666159,1841453
MAG-GUT90191.fa,64,50.359822634876735,2026554
MAG-GUT45166.fa,132,29.99061855276612,2488955
MAG-GUT17299.fa,53,41.86532571210053,2426729
MAG-GUT61230.fa,37,47.88576256445815,1934007
MAG-GUT2110.fa,23,55.07970981106156,1888287
MAG-GUT20810.fa,51,36.12077599285919,2350434
MAG-GUT39088.fa,37,43.198507053197446,2540479
MAG-GUT90775.fa,56,42.39791586580344,1807945
MAG-GUT13333.fa,66,58.256187459161964,2258924
MAG-GUT45894.fa,50,51.59829964857357,2020053
MAG-GUT26512.fa,90,54.149164512332526,2588967
MAG-GUT73407.fa,28,41.48585675815264,2569319
MAG-GUT39513.fa,27,42.23211682804246,2572670
MAG-GUT37249.fa,51,51.56314203533763,1752240
MAG-GUT22751.fa,43,58.37418469744367,2198417
MAG-GUT19599.fa,72,49.40435982816203,2016318
MAG-GUT1171.fa,29,37.40319293539124,2790473
MAG-GUT6229.fa,27,37.38189617442133,2892582
MAG-GUT50925.fa,51,49.18012151167776,1644451
MAG-GUT60999.fa,50,50.04258107698808,2139448
MAG-GUT6265.fa,21,63.46473517500352,2527235
MAG-GUT37063.fa,63,41.91675176418588,2558829
MAG-GUT13816.fa,61,55.39853772173334,2683347
MAG-GUT51918.fa,66,41.72063634701961,2483802
MAG-GUT26803.fa,61,58.55933081692291,2064846
